record_id,deal_name,pipeline,deal_stage,deal_status,transformation_notes,deal_amount,deal_forecast,deal_certainty,deal_type,deal_source,deal_brand,deal_notes,deal_category,deal_created_date,deal_close_date,deal_company_id,deal_contact_id,deal_owner,original_stage,original_status,processing_date
6245,ASIC pour ILR faible conso,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,10,,,ICALPS,"Leur solution COTS est trop consommante même si OK sur les performances techniques ...
Donc réflexion initiée pour IP ou ASIC ULP

Réunion chez IC'Alps pour début 02/2022",Opportunity,2025-09-18 07:04:00,2025-09-18,4246,23168.0,27,Identification,Abandonne,18/09/2025
6246,NUNKI-Nano,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,Desogn_Service,,ICALPS,"Version commerciale de Nunki

Aucune retour depuis de longs mois",Opportunity,,2025-09-18,17525,19881.0,31,Evaluation technique,Abandonne,18/09/2025
6247,Grenat - Avenant 8,Sales Pipeline,Closed Won,Won,Deal successfully closed,94500.0,94500.0,100,FTK,,ICALPS,MW juillet aout,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6248,CAIRPMU2 - complément faisabilité WP1b,Studies Pipeline,Closed Won,Won,Deal successfully closed,60000.0,60000.0,100,Preetude,,ICALPS,"Avec priorité à la performance et non plus au planning.
offre envoyée ce 4/01, puis évolutions ...",Study,2025-09-18 19:38:00,2025-09-18,3176,3277.0,31,Negotiating,Won,18/09/2025
6249,VEZAD - Model emulation,Sales Pipeline,Closed Won,Won,Deal successfully closed,28000.0,28000.0,100,Desogn_Service,,ICALPS,Modèle de simulation pour émuler vezad,Opportunity,,2025-09-18,17566,19963.0,27,Negotiating,Won,18/09/2025
6250,OKDA - ASIC Pulser + Switch,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),20000.0,20000.0,0,Preetude,,ICALPS,"Pour leur patch ultrason avec matrice CMUT de Philips

Projet en sommeil jusqu'à leur levée de fonds ...
Des essais cliniques attendus avec leur levée Seed et ce pour H2'23",Study,,2025-09-18,18706,23210.0,31,Construction offre,Abandonne,18/09/2025
6251,Grenat - Avenant 12,Sales Pipeline,Closed Won,Won,Deal successfully closed,3500.0,3500.0,100,FTK,,ICALPS,Model IBIS boîtier,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6253,Grenat - Avenant 12 (fin IBIS),Sales Pipeline,Closed Won,Won,Deal successfully closed,23500.0,23500.0,100,FTK,,ICALPS,Modelisation IBIS IO et assemblage IBIS boîtier,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6254,Grenat - Dicing wafer,Sales Pipeline,Closed Won,Won,Deal successfully closed,3750.0,3750.0,100,FTK,,ICALPS,Dicing et Grinding d'un wafer,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6255,ACAMAR - Conservation des masques,Sales Pipeline,Closed Won,Won,Deal successfully closed,10000.0,10000.0,100,Desogn_Service,,ICALPS,Conservation des masques 24 mois,Opportunity,,2025-09-18,1076,20984.0,27,Negotiating,Won,18/09/2025
6256,LESATH OTT layout,Sales Pipeline,Identified,In Progress,Default mapping applied,85000.0,85000.0,50,,,ICALPS,Prestation layout,Opportunity,,2025-09-18,7965,23221.0,27,Negotiating,Abandonne,18/09/2025
6257,GRENAT - Avenant 13,Sales Pipeline,Closed Won,Won,Deal successfully closed,48500.0,48500.0,100,FTK,,ICALPS,Early preseries et adder mise au point prgm test,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6258,Wesat : WP3,Sales Pipeline,Closed Won,Won,Deal successfully closed,20000.0,20000.0,100,Desogn_Service,,ICALPS,Compensation temps passé,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Won,18/09/2025
6259,P&R pour Axellera-AI,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),1500000.0,1500000.0,5,,,ICALPS,Gros projet en 12nm pour Axcellera-AI...,Opportunity,,2025-09-18,17471,19772.0,27,Construction offre,Abandonne,18/09/2025
6260,CLAVA,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,1800000.0,1800000.0,10,,,ICALPS,ASIC détecteur proximité,Opportunity,,2025-09-18,18611,22026.0,27,Construction offre,Lost,18/09/2025
6261,ALYA-Spécification,Sales Pipeline,Closed Won,Won,Deal successfully closed,50000.0,50000.0,100,Desogn_Service,,ICALPS,Nouvelle architecture,Opportunity,,2025-09-18,1076,20984.0,27,Negotiating,Won,18/09/2025
6262,ASIC pour circuit Automotive,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),750000.0,750000.0,0,,,ICALPS,"Circuit en 28 nm
avec ISO26262
et besoin d'un partenaire pour DfT en 28 nm + IP verification + Support à l'implémentation physique

NDA en cours de signature

Décision mars-avril, pour démarrage dans la foulée
95% du code RTL existant mais ajout de fonctions complémentaires, et besoin de vérification ++
Avec un TO objectif à fin 2022

A priori difficile d'avoir un budget - mis en hold au 20/05 jusqu'à avoir d'autres infos",Opportunity,,2025-09-18,4235,4390.0,31,Evaluation technique,Abandonne,18/09/2025
6263,Renfort Layout-1.1,Sales Pipeline,Closed Won,Won,Deal successfully closed,38800.0,38800.0,100,Desogn_Service,,ICALPS,"Layout sur techno XFab 0.18
intervention de juin à octobre (TO planifié en 11/2022)
avec possibilité de travail en remote (après 2 à 3 jours sur site à Clamart)
1 contrainte : utilisation des outils Mentor (Microport en contrat avec Mentor jusqu'à fin 2022, avant d'envisager un basculement vers Cadence/Virtuoso pour l efutur)",Opportunity,,2025-09-18,4246,19846.0,34,Negotiating,Won,18/09/2025
6264,ALYA-Design,Sales Pipeline,Closed Won,Won,Deal successfully closed,250000.0,250000.0,100,Desogn_Service,,ICALPS,Design une fois contrat en place,Opportunity,2025-09-18 16:42:00,2025-09-18,1076,20984.0,27,Negotiating,Won,18/09/2025
6265,Grenat - Avenant 14 - eps2,Sales Pipeline,Closed Won,Won,Deal successfully closed,6500.0,6500.0,100,FTK,,ICALPS,Processing second wafer,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
6266,Nunki - Power analysis,Sales Pipeline,Closed Won,Won,Deal successfully closed,10000.0,10000.0,100,Desogn_Service,,ICALPS,Analyse conso,Opportunity,,2025-09-18,17525,19881.0,27,Negotiating,Won,18/09/2025
6267,Nunki Packaging,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,50000.0,50000.0,5,,,ICALPS,Mise en boîtier Nunki,Opportunity,,2025-09-18,17525,19881.0,27,Negotiating,Lost,18/09/2025
6268,Projet ASIC autour N25,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),800000.0,800000.0,10,,,ICALPS,"Projet ASIC autour N25

Lead de Raphael",Opportunity,2025-09-18 07:02:00,2025-09-18,7930,9470.0,27,Construction offre,Abandonne,18/09/2025
6269,ASIC comm RFID,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,ASIC comm RFID,Opportunity,2025-09-18 10:30:00,2025-09-18,18718,23230.0,27,Qualified,Abandonne,18/09/2025
6270,ASIC pour AR dans lunettes,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),4500000.0,4500000.0,1,,,ICALPS,"cf description du projet dans les courriels entrants

BQ ce 31/03 pour 4,5 M€ +/-10% hors IP
et entre 6M€ et 8 M€ pour les IPs ...

Tant que pas de retour sur la faisabilité, dév ASIC en abandonné",Opportunity,,2025-09-18,18721,23232.0,31,Evaluation technique,Abandonne,18/09/2025
6271,ASIC Power Management,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,70000.0,70000.0,1,,,ICALPS,ASIC micro BMS,Opportunity,,2025-09-18,18722,23235.0,34,Construction offre,Lost,18/09/2025
6272,VEZAD2,Sales Pipeline,Closed Won,Won,Deal successfully closed,250000.0,250000.0,100,Desogn_Service,,ICALPS,Projet reprise design VEZAD,Opportunity,2025-09-18 05:28:00,2025-09-18,17566,19963.0,27,Negotiating,Won,18/09/2025
7272,WESAD - Power cut cell,Sales Pipeline,Closed Won,Won,Deal successfully closed,5000.0,5000.0,100,Desogn_Service,,ICALPS,réalisation de la cellule power cut en SW,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Won,18/09/2025
7273,@Adi Katav - Formulaire Contact Site Web 22/03/22,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,"Transmise à Adi Katav le 22/03/2022


Hi, We would like to learn about your capabilities in:
Analog design
Physical design
Avi",Opportunity,2025-09-18 22:17:00,2025-09-18,18723,23239.0,27,Identification,Abandonne,18/09/2025
7274,P&R ASIC en 12nm,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,700000.0,700000.0,0,,,ICALPS,"Effort de P&R pour 3 personnes pendant 14 mois (TO visé vers 05/23) - BQ à 700 k€
+ si infra IC'Alps - BQ 50 k€
+ si EDA Cadence par IC'Alps - BQ çàà  k€+/- 10%

ASIC en 12 nm + flot Cadence

Concurrence - Blue Wave Wireless en UK qui a fait le circuit précédent 
Mais IC'Alps recommandé par Cadence, et avantage du CIR",Opportunity,2025-09-18 07:56:00,2025-09-18,18724,23240.0,31,Qualified,Lost,18/09/2025
7275,PQFP160,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),12000.0,12000.0,5,,,ICALPS,Packaging de 70 circuits,Opportunity,,2025-09-18,18725,23241.0,27,Negotiating,Abandonne,18/09/2025
7276,Tramontana - WP1,Studies Pipeline,Closed Won,Won,Deal successfully closed,45000.0,45000.0,100,Preetude,,ICALPS,"Mesure de l'état de santé et de l'état de charge des éléments d'une batterie via solution ultrason.
1er marché visé : ordinateur portable",Study,,2025-09-18,18726,23242.0,31,Negotiating,Won,18/09/2025
7277,Tramontana - ASIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),88000.0,88000.0,0,,,ICALPS,"Design & prototypage

Sans nouvelle depuis 1 an => passage en Abandon",Opportunity,,2025-09-18,18726,23242.0,31,Construction offre,Abandonne,18/09/2025
7278,Préétude,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),30000.0,30000.0,10,,,ICALPS,ASIC mesure diabète,Opportunity,,2025-09-18,4242,19201.0,27,Qualified,Abandonne,18/09/2025
7279,EDASICH-Design,Sales Pipeline,Identified,In Progress,Default mapping applied,4000000.0,4000000.0,50,FTK,,ICALPS,Design ASIC finance,Opportunity,,2025-09-18,5745,6988.0,27,Evaluation technique,Abandonne,18/09/2025
7280,BEEMIN Amendment2,Sales Pipeline,Closed Won,Won,Deal successfully closed,22000.0,22000.0,100,Desogn_Service,,ICALPS,Travail additionnel,Opportunity,,2025-09-18,1072,19803.0,27,Negotiating,Won,18/09/2025
7281,Projet Equipe ASIC dédié ?,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Projet Equipe ASIC dédié ?,Opportunity,,2025-09-18,4214,23248.0,27,Identification,Abandonne,18/09/2025
7282,BOTEIN-Spec,Studies Pipeline,Closed Won,Won,Deal successfully closed,30000.0,30000.0,100,Preetude,,ICALPS,Projet DCDC,Study,,2025-09-18,18618,22038.0,27,Negotiating,Won,18/09/2025
7283,BOTEIN-Design,Sales Pipeline,Closed Won,Won,Deal successfully closed,270000.0,270000.0,100,Desogn_Service,,ICALPS,Projet DCDC en 40nm,Opportunity,,2025-09-18,18618,22038.0,27,Negotiating,Won,18/09/2025
7284,ASIC pour AR - faisabilité,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),80000.0,80000.0,1,,,ICALPS,"Phase de faisabilité pour définir l'ASIC, les responsabilités, faire des projections performances, planing et couts ...

Avec implication d'Adi sur ce client en Israel

Offre et détails partagés le 20/04 - puis mise à jour le 27/04 avec responsabilité exemple SW

Pas de nouvelles et aucune réponse aux sollicitation - déclaré en abandon au 17/8/22",Opportunity,,2025-09-18,18721,23232.0,31,Negotiating,Abandonne,18/09/2025
7285,Wezen,Sales Pipeline,Closed Won,Won,Deal successfully closed,1265000.0,1265000.0,100,Desogn_Service,,ICALPS,"Wisekey n'ayant plus d’équipe Design depuis 2021, ils nous demandent de les accompagner dans le développement de leur nouvelle plateforme sécurisée PKI.

Pour financer ce projet, Wiseky répond à un Appel A Projet de la BPI sur le Post Quantique. Réponse attendu sur l'AAP en Juin pour un déblocage des fonds fin 2022/ 

Etapes : 
Prise en main de Volcano TC2 puis Vesuve TC1/TC2/Final

le tout en espace CC sur serveur dédié à Wezen et propriété de Wisekey",Opportunity,,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7286,PYX02,Sales Pipeline,Closed Won,Won,Deal successfully closed,92500.0,92500.0,100,Desogn_Service,,ICALPS,P&R,Opportunity,,2025-09-18,9016,23259.0,27,Negotiating,Won,18/09/2025
7287,ASIC clone FPGA,Sales Pipeline,Identified,In Progress,Default mapping applied,8000000.0,8000000.0,30,,,ICALPS,"Clone FPGA Lattice

Piste REDTREE",Opportunity,,2025-09-18,19736,23264.0,27,Construction offre,Abandonne,18/09/2025
7288,ASIC radio + contrôle digital,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,5,,,ICALPS,"Technologie radio dans la bande 400 MHz - 868 MHz
en solution concurrente de LoRA
pouvant transmettre qq 10 à 100 kbits/s
A priori échantillonnage entre 4 et 10 MHz",Opportunity,,2025-09-18,19738,23271.0,27,Qualified,Abandonne,18/09/2025
7289,SiriusII,Sales Pipeline,Closed Won,Won,Deal successfully closed,200000.0,200000.0,100,Desogn_Service,,ICALPS,"Approche avec ASIC low cost
sur technologie xfab à Corbeille-Essonne",Opportunity,2025-09-18 08:08:00,2025-09-18,9061,13814.0,31,Negotiating,Won,18/09/2025
7290,Projet P&R,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,5460000.0,5460000.0,0,,,ICALPS,"Nouveau projet
Développement Test chip en TSCM 7nm
ASIC Multicoeurs RISCV

IC'Alps non retenu - cf courriel du 18/11",Opportunity,,2025-09-18,10456,23273.0,34,Construction offre,Lost,18/09/2025
7291,Design ASIC pour capteur SIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Capteur en carbure de Silicium pour la radiothérapie et le nucléaire,Opportunity,,2025-09-18,18729,23247.0,27,Qualified,Abandonne,18/09/2025
7292,Etude faisabilité ASIC,Studies Pipeline,Closed Won,Won,Deal successfully closed,50000.0,50000.0,100,Preetude,,ICALPS,"Interface et commande de la pile à combustible miniature Papier/Enzymes
Technologie à déterminer",Study,,2025-09-18,18691,23288.0,31,Negotiating,Won,18/09/2025
7293,WESAT-WP3,Sales Pipeline,Closed Won,Won,Deal successfully closed,32000.0,32000.0,100,Desogn_Service,,ICALPS,Final run,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Won,18/09/2025
7294,VELA WP2 à WP4,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),2900000.0,2900000.0,0,FTK,,ICALPS,"Initialement
Design jusqu'à prototypes
Stratégie MLR

Désormais vision avec 1 silicium
et reprise non présentée dans le contrat avec le client final

En hold car la priorité a changé chez le client final et rien désormais pour 2024",Opportunity,,2025-09-18,3187,19954.0,31,Negotiating,Abandonne,18/09/2025
7295,MIMOSA - essai synthèse,Studies Pipeline,Closed Won,Won,Deal successfully closed,15000.0,15000.0,100,Preetude,,ICALPS,essai perf sur leur code en 28HPC+,Study,,2025-09-18,17556,19942.0,27,Negotiating,Won,18/09/2025
7296,PHAD extra works,Sales Pipeline,Closed Won,Won,Deal successfully closed,4500.0,4500.0,100,Desogn_Service,,ICALPS,Travaux optimisation conso,Opportunity,2025-09-18 00:12:00,2025-09-18,17581,19980.0,27,Negotiating,Won,18/09/2025
7297,COXA,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),1600000.0,1600000.0,1,,,ICALPS,A des ASIC en obsolescence. Prévoit nouveau design,Opportunity,,2025-09-18,19751,23286.0,27,Construction offre,Abandonne,18/09/2025
7298,Migration FPGA->ASIC,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Problème appro spartan6,Opportunity,,2025-09-18,4260,4470.0,27,Identification,Abandonne,18/09/2025
7299,ASIC avec ADC 140db,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,ASIC avec ADC 140db,Opportunity,,2025-09-18,1148,1219.0,27,Identification,Abandonne,18/09/2025
7300,LESATH Embauche David,Sales Pipeline,Closed Won,Won,Deal successfully closed,6500.0,6500.0,100,Desogn_Service,,ICALPS,Compensation embauche David,Opportunity,,2025-09-18,7965,9540.0,27,Negotiating,Won,18/09/2025
7301,Grenat - Avenant 14 - Metalfix,Sales Pipeline,Closed Won,Won,Deal successfully closed,114500.0,114500.0,100,FTK,,ICALPS,et processing des wafers,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7302,FPGA,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,ASIC avec eFPGA,Opportunity,,2025-09-18,19736,23264.0,27,Identification,Abandonne,18/09/2025
7303,CALX,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,2730000.0,2730000.0,30,,,ICALPS,Projet ASIC avec MCU,Opportunity,,2025-09-18,18621,22041.0,27,Negotiating,Lost,18/09/2025
7304,VEZAD2-WP1,Sales Pipeline,Closed Won,Won,Deal successfully closed,36000.0,36000.0,100,Desogn_Service,,ICALPS,Spec,Opportunity,,2025-09-18,17566,19963.0,27,Negotiating,Won,18/09/2025
7305,Préétude ASIC,Studies Pipeline,Closed Won,Won,Deal successfully closed,80000.0,80000.0,100,Preetude,,ICALPS,Etude ASIC pour application LED : Driver LED + Colonne,Study,,2025-09-18,19754,24442.0,27,Negotiating,Won,18/09/2025
7306,STAR02 (Projet P),Sales Pipeline,Closed Won,Won,Deal successfully closed,272000.0,272000.0,100,Desogn_Service,,ICALPS,2 personnes en BE,Opportunity,,2025-09-18,11945,23309.0,27,Negotiating,Won,18/09/2025
7307,Grenat - Avenant 14 post-traitement,Sales Pipeline,Closed Won,Won,Deal successfully closed,158000.0,158000.0,100,FTK,,ICALPS,Post-processing des wafers metal fixés,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7308,RTC Design,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,1100000.0,1100000.0,1,,,ICALPS,"Design RTC (Real Time Clock) En remplacement du produit actuel RV-4162-C7 (TSMC 0.35nm)
Technologie et nœud a déterminer.",Opportunity,2025-09-18 17:45:00,2025-09-18,17569,19966.0,34,Negotiating,Lost,18/09/2025
7309,Design Carte A puce,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),4000000.0,4000000.0,0,FTK,,ICALPS,"Développer leur propre carte SIM (Hardware) pour permettre de mutualiser la plateforme et de l’utiliser seule ou en embarquée sur un SOC.
C’est donc 2 projets en 1 : Carte sim classique puis embarquée.
Coeur ARM ou RiscV, RAM, Flash, Cryptographic accelerator, RNG, interface UART + IP Securisée.

Au regard de la baisse actuelle du prix des cartes SIM, et des éléments issus de l'étude de faisabilité, Valid a décidé (07/08/2023) de mettre en suspend ce projet ... A voir quand la situation évoluera à nouveau ...",Opportunity,,2025-09-18,19776,24435.0,31,Evaluation technique,Abandonne,18/09/2025
7310,Lesath-Layout avenant#2,Sales Pipeline,Closed Won,Won,Deal successfully closed,31750.0,31750.0,100,Desogn_Service,,ICALPS,Jours complémentaires pour tape out retardé,Opportunity,2025-09-18 07:23:00,2025-09-18,7965,9540.0,27,Negotiating,Won,18/09/2025
7311,CAPELLA-Testchip,Sales Pipeline,Closed Won,Won,Deal successfully closed,143684.0,143684.0,100,Desogn_Service,,ICALPS,Finalisation P&R,Opportunity,,2025-09-18,17484,24353.0,27,Negotiating,Won,18/09/2025
